"lhs";"op";"rhs";"mi";"epc";"sepc.lv";"sepc.all";"sepc.nox"
"571";"Q9";"~~";"Q16";0,514100554173801;0,0246996373395337;0,0246996373395337;0,0545437981584304;0,0545437981584304
"572";"Q9";"~~";"Q17";0,134116162370322;0,0135771340432494;0,0135771340432494;0,0288431413939983;0,0288431413939983
"573";"Q9";"~~";"Q18";0,398795318608281;-0,0296812270934741;-0,0296812270934741;-0,0446951415489989;-0,0446951415489989
"574";"Q9";"~~";"Q20";0,979368140224516;0,0361771137058009;0,0361771137058009;0,0739295292267596;0,0739295292267596
"575";"Q9";"~~";"Q21";0,0975976962419743;-0,0118536406138515;-0,0118536406138515;-0,0249030077650295;-0,0249030077650295
"576";"Q9";"~~";"Q22";0,0186455451417594;-0,00472249893327655;-0,00472249893327655;-0,0115531042600737;-0,0115531042600737
"577";"Q9";"~~";"Q23";0,124348779355668;-0,0118062004297703;-0,0118062004297703;-0,024068604426316;-0,024068604426316
"578";"Q9";"~~";"Q24";0,295351679113055;0,0190080429891115;0,0190080429891115;0,0437952835375663;0,0437952835375663
"579";"Q9";"~~";"Q25";0,0354207057757811;0,00631372441432024;0,00631372441432024;0,0156052934462449;0,0156052934462449
"580";"Q9";"~~";"Q26";0,866627559640518;0,0407316708183273;0,0407316708183273;0,0648952360049408;0,0648952360049408
"581";"Q9";"~~";"Q27";0,00310086593484806;0,0017573918569197;0,0017573918569197;0,00437363544529873;0,00437363544529873
"582";"Q9";"~~";"Q28";0,000166150467663101;0,000389153715447494;0,000389153715447494;0,00105408116075944;0,00105408116075944
"583";"Q9";"~~";"Q30";0,00407689797256011;0,00221276782679357;0,00221276782679357;0,00681883021148222;0,00681883021148222
"584";"Q9";"~~";"Q31";0,246405748883437;-0,0176114734499321;-0,0176114734499321;-0,0383599299613167;-0,0383599299613167
"585";"Q9";"~~";"Q32";1,08777481396634;-0,0397751749216853;-0,0397751749216853;-0,0736522526183593;-0,0736522526183593
"586";"Q9";"~~";"Q33";0,0223889019808172;-0,00591732709690647;-0,00591732709690647;-0,0107383900527753;-0,0107383900527753
"587";"Q9";"~~";"Q34";0,363344764222974;0,0204978830892808;0,0204978830892808;0,0546063899528311;0,0546063899528311
"588";"Q9";"~~";"Q35";0,83806699014559;-0,025065811419307;-0,025065811419307;-0,0661536576925976;-0,0661536576925976
"589";"Q9";"~~";"Q36";1,52163578356826;-0,0312356303580499;-0,0312356303580499;-0,0905965504287001;-0,0905965504287001
"590";"Q9";"~~";"Q37";0,129157463643064;-0,00820680670363814;-0,00820680670363814;-0,0269510738951005;-0,0269510738951005
"591";"Q9";"~~";"Q38";0,41282529682248;-0,0139045487778025;-0,0139045487778025;-0,0515601267173468;-0,0515601267173468
"592";"Q9";"~~";"Q39";0,0782426490811916;-0,00932334886568513;-0,00932334886568513;-0,0213207414809168;-0,0213207414809168
"593";"Q9";"~~";"Q40";0,767501660686019;0,0239853113476262;0,0239853113476262;0,0750971981108269;0,0750971981108269
"594";"Q9";"~~";"Q41";0,270560289438007;0,0159084407249952;0,0159084407249952;0,0381507572757463;0,0381507572757463
"595";"Q10";"~~";"Q11";0,27685926221539;0,036789187155541;0,036789187155541;0,0572508864701787;0,0572508864701787
"596";"Q10";"~~";"Q12";0,547060886496501;0,0397421212000347;0,0397421212000347;0,0546056012975819;0,0546056012975819
"597";"Q10";"~~";"Q13";1,89351707036036;-0,0770161859599705;-0,0770161859599705;-0,109937671360496;-0,109937671360496
"598";"Q10";"~~";"Q14";2,20708552009025;0,0838653303533309;0,0838653303533309;0,10686757766042;0,10686757766042
"599";"Q10";"~~";"Q15";0,366625201950102;0,0375948460142699;0,0375948460142699;0,0459710984831533;0,0459710984831533
"600";"Q10";"~~";"Q16";0,00457006938484547;-0,00311773956824338;-0,00311773956824338;-0,00529125358549347;-0,00529125358549347
"601";"Q10";"~~";"Q17";0,0664552406323263;-0,0128328662803446;-0,0128328662803446;-0,0209518348917281;-0,0209518348917281
"602";"Q10";"~~";"Q18";0,0403064086350677;-0,0125624873437227;-0,0125624873437227;-0,0145384478631698;-0,0145384478631698
"603";"Q10";"~~";"Q20";1,44385968655553;-0,0584418623239373;-0,0584418623239373;-0,0917850636638113;-0,0917850636638113
"604";"Q10";"~~";"Q21";0,227014907126911;-0,0240937072990304;-0,0240937072990304;-0,0389016138877679;-0,0389016138877679
"605";"Q10";"~~";"Q22";1,94729148854759;0,0644289947686789;0,0644289947686789;0,121135690843146;0,121135690843146
"606";"Q10";"~~";"Q23";0,212779498987065;-0,0205065389984291;-0,0205065389984291;-0,0321289894964344;-0,0321289894964344
"607";"Q10";"~~";"Q24";2,70023031781252;-0,0770027218275453;-0,0770027218275453;-0,13635151076317;-0,13635151076317
"608";"Q10";"~~";"Q25";0,00243615413446683;0,00222261718567407;0,00222261718567407;0,00422196790007263;0,00422196790007263
"609";"Q10";"~~";"Q26";0,0623035515618363;0,0145245028251757;0,0145245028251757;0,0177846698373143;0,0177846698373143
"610";"Q10";"~~";"Q27";0,0751705129823891;0,0116060060652169;0,0116060060652169;0,0221983505257481;0,0221983505257481
"611";"Q10";"~~";"Q28";0,00122191300615007;0,00141999491994935;0,00141999491994935;0,00295599436428557;0,00295599436428557
"612";"Q10";"~~";"Q30";0,0170565777934248;-0,00611278446439492;-0,00611278446439492;-0,0144769492582517;-0,0144769492582517
"613";"Q10";"~~";"Q31";0,0163704301145461;0,00605922401399773;0,00605922401399773;0,0101429214692727;0,0101429214692727
"614";"Q10";"~~";"Q32";0,76353972223178;-0,0443228125358895;-0,0443228125358895;-0,0630761515194445;-0,0630761515194445
"615";"Q10";"~~";"Q33";0,205256828418446;0,023850151781008;0,023850151781008;0,0332635568486286;0,0332635568486286
"616";"Q10";"~~";"Q34";1,6956415491805;0,0598923039760997;0,0598923039760997;0,122622288001388;0,122622288001388
"617";"Q10";"~~";"Q35";0,260810075908741;-0,0185937616740845;-0,0185937616740845;-0,037714060609886;-0,037714060609886
"618";"Q10";"~~";"Q36";0,0300342153285534;0,00583787713265943;0,00583787713265943;0,0130130853476729;0,0130130853476729
"619";"Q10";"~~";"Q37";0,46577370791366;0,0207446150399279;0,0207446150399279;0,0523565704773236;0,0523565704773236
"620";"Q10";"~~";"Q38";0,747365878874253;0,0249522973552833;0,0249522973552833;0,0711101433585764;0,0711101433585764
"621";"Q10";"~~";"Q39";4,59824297087618;-0,0949124601439238;-0,0949124601439238;-0,166808255498912;-0,166808255498912
"622";"Q10";"~~";"Q40";0,495460292815059;-0,025595818679459;-0,025595818679459;-0,0615901609813834;-0,0615901609813834
"623";"Q10";"~~";"Q41";3,47370712965657;0,0756906609093414;0,0756906609093414;0,139502434627117;0,139502434627117
"624";"Q11";"~~";"Q12";0,294204118452759;-0,0258283053064284;-0,0258283053064284;-0,0372404485393769;-0,0372404485393769
"625";"Q11";"~~";"Q13";9,29126047891402e-05;0,000471216944365752;0,000471216944365752;0,000705859503839888;0,000705859503839888
"626";"Q11";"~~";"Q14";0,200035000471836;-0,0224733178538636;-0,0224733178538636;-0,0300513190409605;-0,0300513190409605
"627";"Q11";"~~";"Q15";2,60543444343908;-0,0883797875772177;-0,0883797875772177;-0,113407653840162;-0,113407653840162
"628";"Q11";"~~";"Q16";2,04613051809798;-0,0575669773497448;-0,0575669773497448;-0,102523874225319;-0,102523874225319
"629";"Q11";"~~";"Q17";0,00633295110260968;0,00342668079905316;0,00342668079905316;0,00587090275289078;0,00587090275289078
"630";"Q11";"~~";"Q18";2,809860048888;0,0930948634369703;0,0930948634369703;0,113057913647809;0,113057913647809
"631";"Q11";"~~";"Q20";1,59215828672625;-0,0545753170639937;-0,0545753170639937;-0,0899450102521929;-0,0899450102521929
"632";"Q11";"~~";"Q21";2,34090262506997;0,0684420454541061;0,0684420454541061;0,115963098433439;0,115963098433439
"633";"Q11";"~~";"Q22";1,05009759008781;-0,0416370626574683;-0,0416370626574683;-0,0821492665881781;-0,0821492665881781
"634";"Q11";"~~";"Q23";0,103703416329784;0,0128098026316312;0,0128098026316312;0,0210610480097208;0,0210610480097208
"635";"Q11";"~~";"Q24";0,0747137361531811;-0,0111633766434022;-0,0111633766434022;-0,0207435124789112;-0,0207435124789112
"636";"Q11";"~~";"Q25";2,11634364338553;0,0567870409775313;0,0567870409775313;0,113196328221519;0,113196328221519
"637";"Q11";"~~";"Q26";3,47631857840313;-0,0965847266413556;-0,0965847266413556;-0,124104013932383;-0,124104013932383
"638";"Q11";"~~";"Q27";0,0774708982716663;-0,0102079126078186;-0,0102079126078186;-0,0204883835876535;-0,0204883835876535
"639";"Q11";"~~";"Q28";0,00678504042999166;-0,00287059397278976;-0,00287059397278976;-0,00627077792990043;-0,00627077792990043
"640";"Q11";"~~";"Q30";2,10826817863031;-0,0575694812607106;-0,0575694812607106;-0,143074793231565;-0,143074793231565
"641";"Q11";"~~";"Q31";5,57245702900395;0,0983844018609625;0,0983844018609625;0,172824434750707;0,172824434750707
"642";"Q11";"~~";"Q32";0,435710990937706;-0,0298098066780204;-0,0298098066780204;-0,0445174088069039;-0,0445174088069039
"643";"Q11";"~~";"Q33";4,28030038390634;0,0967278497529136;0,0967278497529136;0,141566962561598;0,141566962561598
"644";"Q11";"~~";"Q34";5,32752989315788;-0,090079240887971;-0,090079240887971;-0,193533412462222;-0,193533412462222
"645";"Q11";"~~";"Q35";0,868726354329755;0,0302139526364035;0,0302139526364035;0,0643096905995501;0,0643096905995501
"646";"Q11";"~~";"Q36";0,330292353415486;0,017211061112362;0,017211061112362;0,0402592626017454;0,0402592626017454
"647";"Q11";"~~";"Q37";0,128179034888174;0,00965552801504772;0,00965552801504772;0,0255725879482968;0,0255725879482968
"648";"Q11";"~~";"Q38";1,53654839038931;0,0315282911813156;0,0315282911813156;0,0942875370201936;0,0942875370201936
"649";"Q11";"~~";"Q39";0,175765250327308;0,0165984820906468;0,0165984820906468;0,0306122693297164;0,0306122693297164
"650";"Q11";"~~";"Q40";0,918547677489502;-0,0311537311164386;-0,0311537311164386;-0,0786656658446129;-0,0786656658446129
"651";"Q11";"~~";"Q41";0,503115055839619;-0,0257717894204494;-0,0257717894204494;-0,0498444611386583;-0,0498444611386583
"652";"Q12";"~~";"Q13";2,69403310080343e-07;3,24662800463344e-05;3,24662800463344e-05;4,29392075515848e-05;4,29392075515848e-05
"653";"Q12";"~~";"Q14";0,516195661775974;0,0418622401672137;0,0418622401672137;0,0494245742389468;0,0494245742389468
"654";"Q12";"~~";"Q15";0,986061796451008;0,065789145302423;0,065789145302423;0,0745362919939559;0,0745362919939559
"655";"Q12";"~~";"Q16";0,983665828743382;0,0458667575689208;0,0458667575689208;0,0721229943841268;0,0721229943841268
"656";"Q12";"~~";"Q17";1,62039093996614;-0,0633149988895629;-0,0633149988895629;-0,0957771624379853;-0,0957771624379853
"657";"Q12";"~~";"Q18";0,503202443074721;0,0446871472444506;0,0446871472444506;0,047916159895014;0,047916159895014
"658";"Q12";"~~";"Q20";4,3841709318565;0,101650833660536;0,101650833660536;0,147916247233264;0,147916247233264
"659";"Q12";"~~";"Q21";4,43581357580304;0,105710092203184;0,105710092203184;0,158138424998264;0,158138424998264
"660";"Q12";"~~";"Q22";6,41720244906025;-0,115458672806661;-0,115458672806661;-0,201128814806138;-0,201128814806138
"661";"Q12";"~~";"Q23";1,57299353455948;0,0560310071366549;0,0560310071366549;0,0813373643729621;0,0813373643729621
"662";"Q12";"~~";"Q24";0,0126962427264392;0,00516915186208013;0,00516915186208013;0,00848066947699102;0,00848066947699102
"663";"Q12";"~~";"Q25";0,00634144880698055;-0,00349098031827223;-0,00349098031827223;-0,00614404839315723;-0,00614404839315723
"664";"Q12";"~~";"Q26";0,575036814271776;0,0440265939050637;0,0440265939050637;0,0499478257582051;0,0499478257582051
"665";"Q12";"~~";"Q27";0,00362321402409279;-0,00245633293467468;-0,00245633293467468;-0,00435293429197924;-0,00435293429197924
"666";"Q12";"~~";"Q28";2,58494745382627;-0,0622151464717903;-0,0622151464717903;-0,119996867058384;-0,119996867058384
"667";"Q12";"~~";"Q30";0,867697366260325;-0,0408949059620098;-0,0408949059620098;-0,0897354720217809;-0,0897354720217809
"668";"Q12";"~~";"Q31";0,0281203706920092;0,00780030486775964;0,00780030486775964;0,0120980283954791;0,0120980283954791
"669";"Q12";"~~";"Q32";6,24349615393469;0,126692050715686;0,126692050715686;0,167049127290223;0,167049127290223
"670";"Q12";"~~";"Q33";5,14125597532313;-0,119008633201497;-0,119008633201497;-0,153784645134559;-0,153784645134559
"671";"Q12";"~~";"Q34";0,187139172191621;0,0189086642834731;0,0189086642834731;0,0358687477496458;0,0358687477496458
"672";"Q12";"~~";"Q35";0,781939293325184;0,0321148757664956;0,0321148757664956;0,0603530537393177;0,0603530537393177
"673";"Q12";"~~";"Q36";3,75724738663238;0,0649909333061476;0,0649909333061476;0,134225512236722;0,134225512236722
"674";"Q12";"~~";"Q37";0,606217884733897;-0,023488302044428;-0,023488302044428;-0,0549255485048859;-0,0549255485048859
"675";"Q12";"~~";"Q38";0,884434039257667;-0,0266734450255064;-0,0266734450255064;-0,0704299039775176;-0,0704299039775176
"676";"Q12";"~~";"Q39";0,0766350530188063;-0,0123049813272871;-0,0123049813272871;-0,0200369787420718;-0,0200369787420718
"677";"Q12";"~~";"Q40";1,14712593722753;-0,0390756632588461;-0,0390756632588461;-0,0871175475470602;-0,0871175475470602
"678";"Q12";"~~";"Q41";0,0104310219436545;0,0041665486948883;0,0041665486948883;0,00711496748929498;0,00711496748929498
"679";"Q13";"~~";"Q14";0,741680612085;-0,0537675973391857;-0,0537675973391857;-0,0659507103862863;-0,0659507103862863
"680";"Q13";"~~";"Q15";0,322694209452135;-0,044059968574568;-0,044059968574568;-0,0518604282305019;-0,0518604282305019
"681";"Q13";"~~";"Q16";2,02309481315776;-0,0697582086461264;-0,0697582086461264;-0,11395920348227;-0,11395920348227
"682";"Q13";"~~";"Q17";0,0115237953846813;0,00572571687694355;0,00572571687694355;0,00899836505271983;0,00899836505271983
"683";"Q13";"~~";"Q18";2,62811348744281;-0,105594595182943;-0,105594595182943;-0,117630363798354;-0,117630363798354
"684";"Q13";"~~";"Q20";0,695411308012578;-0,0414050100265426;-0,0414050100265426;-0,0625945044111145;-0,0625945044111145
"685";"Q13";"~~";"Q21";0,526012332154014;-0,0374231138131189;-0,0374231138131189;-0,0581619895249413;-0,0581619895249413
"686";"Q13";"~~";"Q22";1,64226628776343;0,0603649507850603;0,0603649507850603;0,109247362378425;0,109247362378425
"687";"Q13";"~~";"Q23";7,41209710846742;0,123661383169338;0,123661383169338;0,186497984448993;0,186497984448993
"688";"Q13";"~~";"Q24";0,151118066465453;-0,0186036985919611;-0,0186036985919611;-0,031709435952767;-0,031709435952767
"689";"Q13";"~~";"Q25";11,3583398737143;0,154881914946312;0,154881914946312;0,283195477107065;0,283195477107065
"690";"Q13";"~~";"Q26";10,8997600441155;0,195468902954544;0,195468902954544;0,230386778358096;0,230386778358096
"691";"Q13";"~~";"Q27";3,3691465212452;-0,0780059016131275;-0,0780059016131275;-0,143615302420375;-0,143615302420375
"692";"Q13";"~~";"Q28";0,124241679947354;-0,0143226235003541;-0,0143226235003541;-0,0286995264787874;-0,0286995264787874
"693";"Q13";"~~";"Q30";6,2950633522895;0,116868850479536;0,116868850479536;0,266423228098114;0,266423228098114
"694";"Q13";"~~";"Q31";1,06548343709737;-0,0492898498089781;-0,0492898498089781;-0,0794216477950501;-0,0794216477950501
"695";"Q13";"~~";"Q32";0,107766562303242;-0,0170010942685846;-0,0170010942685846;-0,0232889600892154;-0,0232889600892154
"696";"Q13";"~~";"Q33";0,000237371996704399;-0,000827907175019243;-0,000827907175019243;-0,00111146177151952;-0,00111146177151952
"697";"Q13";"~~";"Q34";0,0795733708563733;0,013169488394945;0,013169488394945;0,0259539009940327;0,0259539009940327
"698";"Q13";"~~";"Q35";1,7159381669683;-0,0484855806218691;-0,0484855806218691;-0,0946638099902016;-0,0946638099902016
"699";"Q13";"~~";"Q36";0,0822878850277123;-0,00981000329845783;-0,00981000329845783;-0,0210489203970284;-0,0210489203970284
"700";"Q13";"~~";"Q37";0,151102267391187;-0,0119730770628665;-0,0119730770628665;-0,0290875359731167;-0,0290875359731167
"701";"Q13";"~~";"Q38";0,274355143082419;-0,015220941427952;-0,015220941427952;-0,0417539797398809;-0,0417539797398809
"702";"Q13";"~~";"Q39";0,136396164946676;-0,0166892045939657;-0,0166892045939657;-0,0282335373056409;-0,0282335373056409
"703";"Q13";"~~";"Q40";0,766044530421083;0,0324749583764132;0,0324749583764132;0,0752187759585519;0,0752187759585519
"704";"Q13";"~~";"Q41";0,64472656616866;0,0332977994641782;0,0332977994641782;0,0590731823632038;0,0590731823632038
"705";"Q14";"~~";"Q15";0,000632019059650815;-0,00170650826755746;-0,00170650826755746;-0,00179307844275817;-0,00179307844275817
"706";"Q14";"~~";"Q16";2,25893300949792;0,072464637843286;0,072464637843286;0,105676686783443;0,105676686783443
"707";"Q14";"~~";"Q17";0,126913173556236;0,0183999933483112;0,0183999933483112;0,0258137073245401;0,0258137073245401
"708";"Q14";"~~";"Q18";0,646758226394068;0,0533008413532173;0,0533008413532173;0,0530042620121389;0,0530042620121389
"709";"Q14";"~~";"Q20";0,180523744775045;0,0217912615595829;0,0217912615595829;0,029407943938323;0,029407943938323
"710";"Q14";"~~";"Q21";4,99934718605959;-0,11836886891207;-0,11836886891207;-0,164223690763702;-0,164223690763702
"711";"Q14";"~~";"Q22";0,000351826776796434;-0,000900256668081772;-0,000900256668081772;-0,00145442534290526;-0,00145442534290526
"712";"Q14";"~~";"Q23";1,5146655080782;-0,058194038569846;-0,058194038569846;-0,0783461243335086;-0,0783461243335086
"713";"Q14";"~~";"Q24";8,45614855729577;-0,140069891656401;-0,140069891656401;-0,213124310858791;-0,213124310858791
"714";"Q14";"~~";"Q25";0,0101249418879368;0,00462473961984473;0,00462473961984473;0,00754869479976604;0,00754869479976604
"715";"Q14";"~~";"Q26";1,02547935094648;0,0621694266001207;0,0621694266001207;0,0654117420079942;0,0654117420079942
"716";"Q14";"~~";"Q27";2,14816569279175;0,062840609105568;0,062840609105568;0,103279141500664;0,103279141500664
"717";"Q14";"~~";"Q28";3,98385529035985;-0,0809534234615387;-0,0809534234615387;-0,144805931640033;-0,144805931640033
"718";"Q14";"~~";"Q30";1,27268988723364;-0,0517474632669653;-0,0517474632669653;-0,105307997824429;-0,105307997824429
"719";"Q14";"~~";"Q31";0,639279934731149;-0,039244790994108;-0,039244790994108;-0,0564497985111837;-0,0564497985111837
"720";"Q14";"~~";"Q32";0,970487072182532;0,0527906647499023;0,0527906647499023;0,0645549172895333;0,0645549172895333
"721";"Q14";"~~";"Q33";3,3543315990466;-0,101520758083476;-0,101520758083476;-0,121665294762816;-0,121665294762816
"722";"Q14";"~~";"Q34";2,20900621079187;0,0677609635816629;0,0677609635816629;0,119209890748902;0,119209890748902
"723";"Q14";"~~";"Q35";2,85261357765412;0,0648692051770414;0,0648692051770414;0,113059987438332;0,113059987438332
"724";"Q14";"~~";"Q36";1,03994448485228;-0,0361496897953318;-0,0361496897953318;-0,0692411423520394;-0,0692411423520394
"725";"Q14";"~~";"Q37";2,86987490206523;0,0540129742787432;0,0540129742787432;0,117138113516387;0,117138113516387
"726";"Q14";"~~";"Q38";0,0566407515483643;0,00712576814400135;0,00712576814400135;0,0174496622707195;0,0174496622707195
"727";"Q14";"~~";"Q39";0,462658973037069;-0,0320007836208184;-0,0320007836208184;-0,0483269341879338;-0,0483269341879338
"728";"Q14";"~~";"Q40";3,55665090455984;-0,0728169101519411;-0,0728169101519411;-0,150559749104437;-0,150559749104437
"729";"Q14";"~~";"Q41";0,372968900189404;0,0263711981952885;0,0263711981952885;0,0417641526069251;0,0417641526069251
"730";"Q15";"~~";"Q16";2,05523154620804;0,0771997207892986;0,0771997207892986;0,10803434913509;0,10803434913509
"731";"Q15";"~~";"Q17";0,714189856510425;0,0491547720793131;0,0491547720793131;0,0661746221264605;0,0661746221264605
"732";"Q15";"~~";"Q18";4,29581011728639;-0,150577413858997;-0,150577413858997;-0,143691020536732;-0,143691020536732
"733";"Q15";"~~";"Q20";8,64209098916615e-06;0,00016389049487578;0,00016389049487578;0,000212240921453766;0,000212240921453766
"734";"Q15";"~~";"Q21";0,0152623053613236;-0,00713332060443353;-0,00713332060443353;-0,00949692748388013;-0,00949692748388013
"735";"Q15";"~~";"Q22";0,202684199376144;0,0236484158922105;0,0236484158922105;0,0366623423660225;0,0366623423660225
"736";"Q15";"~~";"Q23";0,0464578033536026;0,0110352093303383;0,0110352093303383;0,0142564916270669;0,0142564916270669
"737";"Q15";"~~";"Q24";0,0183346059060363;0,00718234192699531;0,00718234192699531;0,0104869052350615;0,0104869052350615
"738";"Q15";"~~";"Q25";4,9261685468876;-0,112688536676367;-0,112688536676367;-0,176505152415385;-0,176505152415385
"739";"Q15";"~~";"Q26";0,475455628043113;-0,0459261734372075;-0,0459261734372075;-0,0463694754012578;-0,0463694754012578
"740";"Q15";"~~";"Q27";0,029978314681803;0,00816390548310429;0,00816390548310429;0,0128754752684851;0,0128754752684851
"741";"Q15";"~~";"Q28";4,58867712578184;0,0960441628206002;0,0960441628206002;0,164859954471483;0,164859954471483
"742";"Q15";"~~";"Q30";0,0948147493829612;0,0157189433682123;0,0157189433682123;0,0306964892231777;0,0306964892231777
"743";"Q15";"~~";"Q31";0,205510371650718;-0,0242470985839062;-0,0242470985839062;-0,0334682667275077;-0,0334682667275077
"744";"Q15";"~~";"Q32";1,66351611883502;-0,0750635480196641;-0,0750635480196641;-0,088083457651798;-0,088083457651798
"745";"Q15";"~~";"Q33";0,808776813339882;-0,0542240410024895;-0,0542240410024895;-0,0623586648573697;-0,0623586648573697
"746";"Q15";"~~";"Q34";0,00839268934981308;0,00466582220432016;0,00466582220432016;0,00787687529721021;0,00787687529721021
"747";"Q15";"~~";"Q35";0,248605272398345;0,0207702746918857;0,0207702746918857;0,034738068246108;0,034738068246108
"748";"Q15";"~~";"Q36";0,205470402196621;-0,017437481014835;-0,017437481014835;-0,0320506221931111;-0,0320506221931111
"749";"Q15";"~~";"Q37";1,60135768500386;0,0438163082459863;0,0438163082459863;0,0911861718213047;0,0911861718213047
"750";"Q15";"~~";"Q38";0,683157213800903;0,0269405732950849;0,0269405732950849;0,0633075110433479;0,0633075110433479
"751";"Q15";"~~";"Q39";3,62292566799983;-0,0969557844208895;-0,0969557844208895;-0,140506179014935;-0,140506179014935
"752";"Q15";"~~";"Q40";1,11374470817623;0,0441292037950989;0,0441292037950989;0,0875579924084232;0,0875579924084232
"753";"Q15";"~~";"Q41";0,12410682140379;-0,016469055771185;-0,016469055771185;-0,0250285436128404;-0,0250285436128404
"754";"Q16";"~~";"Q17";0,165608878412225;-0,0221233891077976;-0,0221233891077976;-0,0413370624619923;-0,0413370624619923
"755";"Q16";"~~";"Q18";0,0249110619583777;-0,00871472208232983;-0,00871472208232983;-0,011542117922196;-0,011542117922196
"756";"Q16";"~~";"Q20";0,762744536848548;0,0356209920087273;0,0356209920087273;0,0640241078963954;0,0640241078963954
"757";"Q16";"~~";"Q21";0,438562997867598;0,028061499203224;0,028061499203224;0,051851869329047;0,051851869329047
"758";"Q16";"~~";"Q22";4,37100806387684;-0,0807953241186964;-0,0807953241186964;-0,173846740204466;-0,173846740204466
"759";"Q16";"~~";"Q23";0,000879659201071509;0,00111007354030313;0,00111007354030313;0,00199042587331225;0,00199042587331225
"760";"Q16";"~~";"Q24";1,18241530925407;-0,0438091439409947;-0,0438091439409947;-0,0887785819390175;-0,0887785819390175
"761";"Q16";"~~";"Q25";0,00962440725977262;0,00380068439887606;0,00380068439887606;0,00826231267666876;0,00826231267666876
"762";"Q16";"~~";"Q26";6,45057300292364;0,123698863858216;0,123698863858216;0,173340402910516;0,173340402910516
"763";"Q16";"~~";"Q27";0,405226897171258;-0,0222998081074854;-0,0222998081074854;-0,0488122241332317;-0,0488122241332317
"764";"Q16";"~~";"Q28";0,0326908607012323;0,00605693948139855;0,00605693948139855;0,0144297765043919;0,0144297765043919
"765";"Q16";"~~";"Q30";0,00648282959390015;-0,00312791790325058;-0,00312791790325058;-0,00847779428793945;-0,00847779428793945
"766";"Q16";"~~";"Q31";3,23001034749049;-0,0717775473698554;-0,0717775473698554;-0,137506816520186;-0,137506816520186
"767";"Q16";"~~";"Q32";0,36268439989035;0,0256294640564031;0,0256294640564031;0,0417413951321143;0,0417413951321143
"768";"Q16";"~~";"Q33";2,74887538855266;-0,0732069367578072;-0,0732069367578072;-0,116847475243182;-0,116847475243182
"769";"Q16";"~~";"Q34";0,116746901193608;0,0130455601335032;0,0130455601335032;0,0305668499735432;0,0305668499735432
"770";"Q16";"~~";"Q35";2,30286638003438;0,0461528675702689;0,0461528675702689;0,107133250902492;0,107133250902492
"771";"Q16";"~~";"Q36";1,54977064084249e-05;-0,000110615837245785;-0,000110615837245785;-0,000282183878147021;-0,000282183878147021
"772";"Q16";"~~";"Q37";0,00124967203774716;0,000894588194276112;0,000894588194276112;0,00258391684312055;0,00258391684312055
"773";"Q16";"~~";"Q38";0,0519863662355744;0,00544216492238322;0,00544216492238322;0,0177493427040687;0,0177493427040687
"774";"Q16";"~~";"Q39";2,32352065681936;-0,0566065914213518;-0,0566065914213518;-0,113854676500329;-0,113854676500329
"775";"Q16";"~~";"Q40";0,180175557358178;0,0129426568780897;0,0129426568780897;0,0356414456570226;0,0356414456570226
"776";"Q16";"~~";"Q41";0,0212578502048046;0,00496873615346415;0,00496873615346415;0,0104803306479994;0,0104803306479994
"777";"Q17";"~~";"Q18";0,315095184889933;0,0338795041909612;0,0338795041909612;0,0431666816509341;0,0431666816509341
"778";"Q17";"~~";"Q20";0,0881464821997998;0,0129190619137852;0,0129190619137852;0,0223381991536967;0,0223381991536967
"779";"Q17";"~~";"Q21";0,0794223179982621;0,012776115171228;0,012776115171228;0,0227107783846689;0,0227107783846689
"780";"Q17";"~~";"Q22";0,107023316222291;0,0135621947934763;0,0135621947934763;0,028073073008992;0,028073073008992
"781";"Q17";"~~";"Q23";0,00872485476015912;0,00372143366931027;0,00372143366931027;0,00641924857165826;0,00641924857165826
"782";"Q17";"~~";"Q24";5,95997394316317;0,106793619965626;0,106793619965626;0,208194090454967;0,208194090454967
"783";"Q17";"~~";"Q25";0,490442850530044;-0,0295414112439683;-0,0295414112439683;-0,0617803991279365;-0,0617803991279365
"784";"Q17";"~~";"Q26";0,116072776350529;0,0176823485987089;0,0176823485987089;0,02383711503222;0,02383711503222
"785";"Q17";"~~";"Q27";0,256920551389044;0,0191635646046466;0,0191635646046466;0,0403537054014939;0,0403537054014939
"786";"Q17";"~~";"Q28";0,135660306459092;-0,0133834891043939;-0,0133834891043939;-0,0306729377357287;-0,0306729377357287
"787";"Q17";"~~";"Q30";0,59321290511609;-0,0327790929842552;-0,0327790929842552;-0,0854681126597615;-0,0854681126597615
"788";"Q17";"~~";"Q31";6,08410476083867;0,105994492578037;0,105994492578037;0,195343320832973;0,195343320832973
"789";"Q17";"~~";"Q32";0,260444098535773;-0,0231569071889293;-0,0231569071889293;-0,0362817013394271;-0,0362817013394271
"790";"Q17";"~~";"Q33";0,0469027685947543;-0,0102089869647717;-0,0102089869647717;-0,0156757886899483;-0,0156757886899483
"791";"Q17";"~~";"Q34";0,641200362372034;-0,0334122141719002;-0,0334122141719002;-0,075313505772742;-0,075313505772742
"792";"Q17";"~~";"Q35";0,767823463686298;-0,0283853293169259;-0,0283853293169259;-0,0633868520311315;-0,0633868520311315
"793";"Q17";"~~";"Q36";1,59895796866829;-0,0378626163958281;-0,0378626163958281;-0,0929191357121749;-0,0929191357121749
"794";"Q17";"~~";"Q37";5,11162498626375;0,0610084368510749;0,0610084368510749;0,169521552539213;0,169521552539213
