"PA7";"PA8";"PA3";"PA5";"PA22";"PA19";"PA9";"PA6";"PA15";"PA21";"PA16";"PA2";"PA11";"PA10";"PA1";"PA20";"PA4";"PA24";"PA14";"PA23";"PA18";"PA12";"PA13";"PA17"
"Empathy";0,0530729995998112;0,0548138481969607;-0,0539644124028163;0,0426270170486886;-0,181413690677934;-0,0651990506331506;0,0829358416845552;-0,0881833908888264;-0,135141647587287;-0,00409578893251595;-0,0710471996482268;0,057579257571493;-0,115577792728187;0,0474181681609121;0,221298942208482;0,165625190850464;0,0882847763145822;0,178752382622054;-0,0382652132977336;0,0292315338710425;0,233237971423977;0,0646302889319131;-0,0346819717551671;0,181792307463178
"Borrowed.stuff";0,0757771583730899;-0,0137399871949011;-0,12011643475669;-0,0320879535661568;0,00178601337659803;-0,00931823000840507;0,0083911592767536;-0,0412599248418083;-0,159712652546612;0,0296692368750429;0,0314902151272858;0,156818117680049;0,047578058075811;-0,00706597076926664;0,0873811367878086;0,0414431080236494;0,340399568636906;0,104716608018625;-0,0565179043153035;0,0414027671239034;-0,0017690450328476;-0,028348280834223;-0,0147112886775821;0,143968469722293
"Loneliness";0,0272615609287835;0,0508205711443587;-0,00552557878409206;-0,626356106839992;0,0133561686667346;-0,0791760875004528;-0,0223820082626626;-0,0198540592438411;-0,00903970739293184;-0,0635711297661145;0,00801953651334526;0,0559453414512736;0,0511345258412031;-0,0418548483685677;-0,0712950514765187;0,0403524719176109;0,105361563552143;-0,047857896487528;0,0412124052549822;-0,0768957844783298;0,0973871629765065;0,018467716401802;0,157782956567906;0,0373135169782641
"Cheating.in.school";-0,060807047482369;-0,0133865539399142;-0,0422839304189028;0,14055332685265;0,0407737256171638;0,106626265317333;-0,0710629154232755;0,00959062857089584;-0,144833448247773;-0,266143312620075;0,0927491959264428;0,0399630104513933;0,143567810046807;0,114291757074472;-0,0574173682681706;0,0224459906850575;-0,179869628509956;0,0742323288727835;0,174888009467536;0,0465312525682686;0,0298642252638876;-0,0189784820997159;0,130659549646956;0,120619056307019
"Health";0,0588289372528265;-0,0210935554915943;0,0361693714267639;-0,0229829553285012;-0,00292447344978731;0,0869498664209318;0,0291261600449592;0,0838263856292414;-0,0505627639388904;0,0621596072408347;0,043535465302153;0,0940095412696331;0,165085794584276;-0,0173713575344955;-0,0264664229407211;0,0102482456508782;0,0590238958593863;0,00357087905753487;-0,0247046260732309;0,000743317486942615;-0,0244424761237742;0,000182747568526369;0,134707638282994;0,42664180228371
"Changing.the.past";-0,0427711266378859;0,0248277543694801;0,0272829851583318;-0,418916307737122;0,0385908112757528;0,0788486755691927;0,0849658898659279;-0,0344425008548126;0,0337803269185332;-0,104639317616187;0,0716161102660523;-0,0356237287665633;0,0884400084639455;0,0899247971575134;0,0466612633246539;-0,0368090748748313;-0,038190171031021;0,0220787013318576;0,0790759964587919;0,0364558502591857;-0,154563771643724;-0,0279242564048166;0,186847613222464;0,125203169241708
"God";-0,0122654110657933;0,0096380303612841;0,0345202137689716;0,0283411949330786;-0,00702727352503641;-0,00304734573194395;0,811326884375379;-0,0254607353037259;-0,00481891568932244;0,00524709063922636;-0,0259013672697196;-0,0488313844946035;0,0176816941878172;-0,0250824840010226;-0,0438907270217026;0,0620573577141352;-0,0363672469553082;0,0162917362263522;0,00797477611836594;0,00986552004519095;0,00572393593444513;-0,0399372415061598;0,0235774028147936;0,00145261507540562
"Dreams";0,0371164908493837;-0,0593908987105487;0,0791238821792166;0,216208069206658;0,0648196760398678;-0,0572071231841462;-0,00493560980919321;0,0664867214279582;0,072117637283016;-0,108736562947598;0,0094055491524182;-0,0358467700466026;0,00808162107900603;-0,0720944459661171;-0,232485585810761;-0,0682804666419767;0,11854836168882;0,0212282985229463;0,0810188640631874;0,0872535331786919;0,0559782814455447;0,0419618465121668;-0,0617127292539071;-0,0939854505060996
"Charity";0,08331901492672;0,0136161541270356;0,110454960995889;-0,0478407057579932;0,100999767030113;0,00666406759433685;0,213732394964787;0,189549762808507;0,00581156357265116;0,0231429320200993;0,112767216984176;-0,0280939196228263;-0,0359543565187732;0,02728873502368;0,0601140995274801;-0,0489236707565301;0,151616425954809;-0,0848315453251841;-0,0065361212784627;-0,103403728495709;0,0232128493581909;0,0733960575603378;0,0516838445513451;-0,0806978310749672
"Number.of.friends";-0,0289324904336648;0,000827258288256841;-0,0509203809182528;0,35614525761853;0,00334639936773088;0,19487362316234;0,125790246878075;-0,0518652317211572;-0,101633646012706;-0,0244260949728987;0,0958640367473233;0,0560840520216715;-0,181910543435146;0,0448189006511505;0,0104429209293334;0,0282851426046249;0,0088840455914464;-0,0700935133548545;0,197280117833057;0,0442675341432758;-0,000432857247303884;0,140782169975887;0,100196276388726;0,0251368711316392
"New.environment";0,0156457299501086;0,0124043032788512;0,0438965783935433;0,0643441185898317;-0,00778482171343857;-0,127206517498157;0,0016775091678787;-0,0156476356715771;-0,0354021134099239;-0,116803854715423;0,0246702932801301;0,0744929299688594;-0,312118955313172;-0,0321887277335483;0,0194441075960758;-0,0147769044225962;0,0242741316623937;0,00140675409755068;0,427535215230681;0,00335134235908448;-0,0551877589164504;-0,0755481504184697;-0,101992567734038;-0,0656938246799708
"Mood.swings";-0,00933976900924456;-0,0513819376914128;-0,0487582998224305;-0,293301605721515;-0,0154687584444111;0,0150454991010754;0,0070547522221998;-0,0118430319574869;0,0713034996877203;0,0498410381736006;-0,0378160877650141;-0,0879852302535026;0,0606126312944351;-0,0888505523817275;0,0220723464416426;0,0494716755064132;-0,0384181157401344;-0,0278989670642483;0,0210724531952694;0,00783089245614864;0,0847835412309445;-0,0316444354436978;0,442291099935448;0,0482036409699139
"Appearence.and.gestures";0,0510777400582205;-0,0342884375421513;0,268792126370818;-0,0475627638066965;0,0385108016623317;0,155194503874165;-0,0329129466306584;0,0512077611330031;-0,108397195689425;0,024443281912915;-0,0685452147746313;-0,0264246474669015;-0,117650409109157;-0,00255123682714035;-0,129055602494899;0,107060519056036;0,0835666306736735;0,135494442403155;0,0463736358355411;-0,0608869087099183;0,165816429256583;-0,0568452888140121;0,127226712402598;0,170996991698294
"Socializing";0,0333119472919116;-0,0552656555372563;0,076177172649775;0,0187671885113624;-0,0681174588795801;-0,0072973496178509;0,0296686794857245;-0,013550808467677;-0,00165869026554447;0,0523118070999639;0,0660101192365758;-0,0292875447222034;-0,293395718294223;0,0826932534958763;0,0329970485708549;0,0314128679454507;-0,039819007579157;-0,0171121649369109;0,502450632153382;0,0178836080035037;-0,0476582996778491;0,0480859833639626;0,0532667705387704;-0,0206779300875913
"Getting.angry";0,0239933711893875;0,000974000486906264;0,0644364591190701;-0,104906891837669;0,00648837116699946;0,0266160875923045;-0,0530475152503176;0,125648427938957;0,00524252609199579;0,0204734827972649;-0,0507746218492575;-0,0945962878482977;-0,0203833710303035;-0,0404269157849603;-0,0864057277111041;-0,0177962740223622;-0,100539546936644;-0,0272804466538597;-0,0367007027638873;0,0434240421929975;-0,120033141433109;-0,0267324517883521;0,502320880702775;0,0811313811146326
"Knowing.the.right.people";-0,038180153618717;-0,0337343079606165;0,101441797492429;-0,0135152330793297;0,143453125819958;0,225620597353182;-0,0759856379432436;0,121199991499058;0,0478998927922016;0,136736443067452;-0,0490160626785969;0,04223966646022;-0,121728616957303;0,0212984507265358;-0,137917154856242;0,0939185718093888;0,0125006245878706;-0,0316486862411889;0,247055225237071;-0,00685953110025945;-0,0300906859154812;-0,000911155688083802;0,118621463809593;0,163405885150502
"Public.speaking";0,039819913100371;-0,0486129201776581;0,0431399679526565;-0,0248155256928523;-0,0268162529759091;0,0360694898339219;0,0289240168735153;-0,0735479353356902;-0,0369261327150359;0,0471497468284398;-0,0681751252062055;0,000724203393942351;0,566791532945457;0,0215456354280225;-0,0052100461992151;-0,00897143950299364;0,0323615983510828;0,00731953587204696;-0,0755458408694284;0,0667168454455557;-0,0510817443339535;-0,0245036905607859;-0,0499838766275329;0,0751776216936925
"Life.struggles";0,0668716992240012;-0,0127380221732469;0,110805047595307;-0,0805954771064173;-0,0275617425950454;-0,148883285977863;0,0228442454017327;-0,0963636006582995;-0,0506679481777509;0,0249602795810038;-0,0577482104942134;-0,0911172286576718;0,0479683538202779;-0,0461724729435471;0,134162531575843;-0,000186471447494135;-0,075310323111046;-0,0346332752409114;-0,0809777103075125;0,144483379068886;0,204458501961214;-0,00448602107478997;0,130227120068284;0,350848266304328
"Happiness.in.life";-0,0443433967495759;-0,00268079491705741;0,0311621209034184;0,662659362088749;0,0239756754381207;-0,0192040378258924;0,0224280831760476;0,0480033410354725;0,125121524175017;0,0235088107290284;0,0123670083722325;-0,0216870262684819;-0,0215194708520367;-0,064045938092142;-0,0259638231194605;0,0749271643420921;0,0771160350824422;-0,0203945295942111;0,0726634894406459;-0,0343196998675103;-0,0118353933921303;-0,0242441919715308;0,0131164366624478;0,0225663233905362
"Energy.levels";0,0627355648864792;0,077497915492449;-0,00627508515230744;0,372741594492096;0,0220394231499488;0,0478369020475524;0,00681283206588169;-0,00529007488941256;-0,0476591197997997;0,02379510613952;0,302223926120157;-0,019150862536236;-0,187030142742803;-0,0697061048334132;-0,060781043229563;0,037850724577891;0,0476219528645817;-0,053393694613629;0,168752424615954;0,0308652768298072;0,00914287000245042;-0,155773605204252;-0,00181598108519732;0,1161121306732
"Personality";-0,00388571865063536;-0,0493045798303747;0,16100138851644;0,292448659395387;0,00897745776645704;0,0416453119022852;-0,031943904508854;-0,0112436618571729;0,0767099551827174;-0,0825109972393593;0,171138102710813;0,00656428379772932;-0,0826542540142229;-0,0426591929472089;-0,287646948428786;-0,0270982882396744;0,155169467496221;-0,0872354494110891;-0,0279337395022519;-0,0324801767499078;0,176461257008488;0,082045522778139;-0,0479517125472848;-0,0068601042785538
"Getting.up";-0,0209935962373542;-0,0144186453417829;-0,0994056183239833;-0,0627551717454927;-0,00844818602049453;0,259163213359675;0,0150776887973893;-0,0516977797620066;-0,0715799030020024;-0,159720193806644;-0,0750127145203927;0,061079570803827;0,138833889526049;0,0240431825950886;0,0365206392575982;0,00440481226407989;-0,131142547077396;-0,0175883157163656;0,0495512867175004;0,139641562363763;0,159488059855428;0,0629144216030968;0,00296441263012727;0,0249139614976629
"Interests.or.hobbies";-0,0445542087268151;0,0318257304008047;-0,0871553687837159;0,139455805895487;0,111119972633969;0,0631050343666415;0,0496978511220186;-0,0783029104891149;-0,102809917903116;0,151979631483486;0,402371294045232;0,153563591697443;-0,16192832515747;-0,0301606239647378;-0,0557836679328491;-0,0475175092566524;-0,0344224887788233;0,0361271381366801;0,145638338072348;0,0691574615434725;0,185795549797456;-0,0456052633886598;0,0647103001858964;0,0249805148143767
"Parents..advice";0,0844733085371005;-0,00999409181732179;0,130796370331388;0,0721949295154352;0,0403968720666241;-0,168296796989987;0,0730008465166729;0,0877911288320552;-0,0272682992574946;0,0351771246203067;0,0241523132975353;0,0219698437874196;0,0598869687940276;-0,0478900080496154;0,117063219251786;-0,0174182443142692;0,090057637106877;0,0621510505965665;0,0610511512585956;-0,0559706785042951;-0,13509183538044;-0,0230433537869955;0,0621179414778601;0,240690599531052
"Finances";0,0475524004057683;-0,0300274546627576;-0,0236051739792225;-0,039862702564577;-0,0379389537061689;-0,303421203247134;0,0593438049908774;0,064388571317871;0,092164640401403;0,0618473236423026;-0,0615214622084463;0,0579777609650845;0,0516531513431481;-0,0282964045846772;0,0817046736578283;0,0294059455519384;0,197449514427507;1,51368118084146e-05;-0,00802387393979413;-0,0998124390231246;-0,0924078550082472;-0,0496072252058842;-0,134952439719696;0,220717922633287
"Shopping.centres";-0,00323763733885956;-0,0329496801777184;0,671840635756619;-0,0319449871174389;-0,00499152902236546;0,112240327855016;0,0293757030731463;-0,0201681026875041;-0,0060768574373598;0,0527798610821675;0,0104112537188707;0,0491122230474441;-0,0118752024579543;-0,0549954513444998;-0,00382493221814307;0,0501350556161402;-0,0833814939902092;-0,0114986453115722;0,0264593136266573;0,035452961441136;-0,0309942543671635;-0,0501092627934675;-0,0658490158130117;0,00116974443835332
"Branded.clothing";-0,0116707427005654;-0,0971280297264476;0,241519218766022;-0,004907534131153;-0,0167876690306288;0,487401597674465;0,0310767432668493;0,102959368670038;0,0213390092021611;0,0550558834255835;0,077421662546301;0,043709562788492;0,0422307666219043;0,0215522340121811;-0,0459230953951254;-0,0504588336051236;-0,0736561954369654;0,0511725301733764;0,00142322377558936;-0,0482424965164195;-0,0705205270552187;-0,0427991158319614;-0,145632699763252;0,0572857302461331
"Entertainment.spending";-0,0211077489207688;0,0580356223661702;-0,0298709989582771;0,133659189315377;-0,089641753335976;0,595644109251047;-0,00238823377317992;0,0490296995119154;0,0217638077673098;-0,113548984631691;0,00753474905470382;0,00179793964975955;-0,0698619068067758;0,00869978269586824;0,0759513251349508;-0,00572990537012454;-0,00396779035247389;-0,0207258931700738;0,0220374556560894;-0,0280992108015293;0,0371186274612764;0,0539097923417513;0,0833413846693552;-0,0439179135686344
"Spending.on.looks";0,0354815171524889;-0,0296873585885549;0,449973514949848;-0,0184154650504679;0,00777085444848184;0,457699128812228;-0,0048816759694209;0,0103835844040833;-0,108834651104664;-0,00256173455412883;0,0551847552234563;-0,0612098357901648;-0,0866805372980669;0,0327237446514485;-0,0135032872178189;-0,00620471493181625;0,0815935715047576;-0,0230154736149448;-0,0208493636337196;-0,00783549564128711;0,00768432873859587;8,34225402445076e-05;0,0357645504196403;0,0677581594060379
"Spending.on.gadgets";-0,0502820558015708;0,0578845967669176;0,0359024012222876;-0,0444630787479406;0,0410503595315221;0,432919517407369;-0,0323372309365968;0,039608303923318;0,062148372835016;-0,00697605288112944;0,0929562604809023;0,258024963942396;0,0230321024684389;0,0341395617244286;0,0860560927526679;0,0685723618342279;0,0643867765603008;-0,0842676484261351;0,0293290186800503;-0,0436243021541961;-0,158945088814883;-0,109145392042948;0,0307055191880869;-0,0249323976026882
